Manufacturer,Part Number,MPN,Description
Fagor,8863051,12135094,UD. EV. CONG. MESAS REMOTAS 2
Fagor,8846421,12135095,UD. EV. CONG. MESAS REMOTAS 4
Fagor,8863052,12135114,Pilot Tip
Fagor,8857568,12135153,COMPLETE BEARING ASSEMBLY
Fagor,8873784,12135154,BEARING
Fagor,8840954,12135166,MODULO PORTAMANDOS FG9 1M
Fagor,8892627,12135169,COMPLETE WASHING ARM
Fagor,8868410,12135171,ENCIMERA CUBA FG9-21L 1M
Fagor,8835560,12135172,KIT PORTAMANDOS 201 ADV-PL
Fagor,8871106,12135173,KIT PORTAMANDOS 201 ACE
Fagor,8900793,12135176,KIT PORTAMANDOS 202 ADV-PL
Fagor,8892628,12135177,KIT PORTAMANDOS 202 AC
Fagor,8871107,12135211,ENCIMERA CUBA FG9-10-15L.
Fagor,8871108,12135223,UD.EV.ARM.REF.SNACK 5X4 SONDA
Fagor,8889918,12135245,CONTROL PANEL ADHESIVE CBW35A
Fagor,8849165,12135246,CONTROL PANEL ADHESIVE CB35A
Fagor,8868411,12135265,VENT. ELECTRONICO 7W S/ASPA S
Fagor,8832889,12135301,SOPORTE ELECTRONICA MP-ADC
Fagor,8838240,12135316,INVERTER DELTA 11KW 400V PROG
Fagor,8889919,12135321,CIERRE COMPLETO UL 2016
Fagor,8865766,12135355,RESISTANCE 275V 4000W 347MM DOBLE UL
Fagor,8898068,12135358,ADHESIVE 345X68 CCB FAGOR
Fagor,8860372,12135414,3 1/2 X 2 3/4 FELT BEAR.SEAL
Fagor,8860373,12135415,CAO FREGADERA CON FLORN 50
Fagor,8849166,12135416,CAO ALTO FREGADERA CON FLORN 5
Fagor,8838241,12135417,CAO GIRATORIO SOBRE REPISA
Fagor,8846422,12135425,1/4 SPLIT LOCKWASHER ZINC
Fagor,8876532,12135429,1/4-20 HEX NUT ZINC PLTD
Fagor,8876533,12135433,1/2 2 BOLT FLANGE BEARING KIT3
Fagor,8895397,12135435,VLVULA DE ESCUADRA CON FILTRO
Fagor,8849167,12135436,VLVULA DESAGE PARA FREGADERO
Fagor,8895398,12135437,DISCO DE CORTE DE ACERO INOX.
Fagor,8892629,12135438,SIERRA DE CORONA PERFORADA 35
Fagor,8863053,12135440,PERFORADORES DE CHAPA MECNICAS
Fagor,8860374,12135459,ENCIMERA CUBA FE9-10-15L.
Fagor,8857569,12135509,MODULO PORTAMANDOS FE9 1M
Fagor,8892630,12135512,ENCIMERA CUBA FE9-10-21L.
Fagor,8900794,12135604,DOOR SHOCK ABSORBER 300N
Fagor,8879287,12135722,USER INTERFACE ADC M2 (OPL)
Fagor,8860375,12135736,USER INTERFACE ADC M2 (COIN)
Fagor,8865767,12135737,USER INTERFACE ADC M2 (CP)
Fagor,8892631,12135738,USER INTERFACE ADC MP2
Fagor,8846423,12135775,FILTER SR-23
Fagor,8889920,12135777,SOPORTE TERMOSTATO SEG FT-E900
Fagor,8838242,12135783,SOPORTE_DISTRIBUIDOR_CO-110
Fagor,8879288,12135799,DRUM LIFTER WM-70
Fagor,8854778,12135801,LED SCREEN FINISHED WI-23
Fagor,8892632,12135830,NOMEX SHEET 200-30
Fagor,8895399,12135843,WATER LEVEL TAP 1/4 M
Fagor,8895400,12135846,COMPLETE BOILER
Fagor,8863054,12135855,SENSOR DE PESADO SCAIME EMAX=500KG
Fagor,8876534,12135856,INDICADOR DE PESO IPESOP
Fagor,8832890,12135868,CAJ4517Z (AJ2) F COMPRESSOR
Fagor,8876535,12135869,LEAD CONNECTION 16/25
Fagor,8863055,12135889,ICE-CUBE SHOVEL MN MODEL
Fagor,8898069,12135892,WATER INLET HOSE 3/4
Fagor,8884668,12135898,SAFETY THERMOSTAT GAZ/STEAM MA
Fagor,8884669,12135899,MAIN SUPPLY PSM 2015 15V 5W
Fagor,8840955,12135900,PROGRAMED INVERTER S-520 V1
Fagor,8895401,12135910,MOD. CUERPO HORNO OP
Fagor,8898070,12135949,PARRILLA COMP. OP
Fagor,8863056,12135951,WATER TUB WITH LEVEL
Fagor,8863057,12135977,"ASSY,DOOR LATCH/SWITCH"
Fagor,8881946,12135989,RELE 230V AC 50/60HZ 16A 1VIA UL
Fagor,8876536,12136045,"CABLEADO CONTROL A CONECT. MOD 501, 503"
Fagor,8889921,12136047,MOD. PUERTA HORNO OP
Fagor,8863058,12136048,CONDENSER
Fagor,8892633,12136055,PORTAMANDOS CPE9-10
Fagor,8887290,12136058,BISAGRA HORNO OP
Fagor,8881947,12136064,ELECTRIC HOTPLATE 2600 W
Fagor,8892634,12136067,7 POSITION SWITCH
Fagor,8849168,12136068,ELECTRIC KNOB
Fagor,8835561,12136084,"CABLEADO BMF LAV 10,13,18,25,35"
Fagor,8881948,12136096,GEN1 TO GEN2 PH7.4 NO SAFE CON
Fagor,8865768,12136097,1/3 115/230/60/1 TENV
Fagor,8851997,12136098,320/330 BEARING BACK UP PLATE
Fagor,8840956,12136099,1/2 2 BOLT FLANGE BEARING KIT
Fagor,8889922,12136171,MONOPHASIC TRANSFORMER NRG 160
Fagor,8865769,12136185,FREC. INVERTER 7.5 KW 230V TRI
Fagor,8854779,12136204,VARIADOR DELTA 7.5KW 230V PROGRAMADO
Fagor,8835562,12136207,VARIADOR DELTA 11KW 230V PROGRAMADO
Fagor,8876537,12136210,UD. EVAP. MESAS CONG. 5X4 R-29
Fagor,8892635,12136224,COTTON SHEET S 160/30
Fagor,8873785,12136225,COMPR NJ9232GK 26.2CC 220-240
Fagor,8840957,12136236,INTERIOR SHELF 45 SERIAL 300 BLACK 9005
Fagor,8838243,12136256,CJTO.PTA CRIST.IZD.453X801 ERM
Fagor,8843723,12136257,CJTO.PTA CRIST.DCH.453X801 ERM
Fagor,8900795,12136266,CJTO.EVAP.ERM-250
Fagor,8876538,12136311,CABLEADO AUXILIAR ENTRADA 12V LAVD UL
Fagor,8863059,12136316,CABLEADO AUXILIAR ENTRADA 230V
Fagor,8857570,12136319,CABLEADO AUXILIAR DOSIFICADORE
Fagor,8860376,12136324,TOPE_GOMA_CAPO_CO-110
Fagor,8854780,12136328,"Spring, Hood"
Fagor,8851998,12136329,ASPIRACION_BOMBA_ACLARADO
Fagor,8846424,12136330,IMPELLER LONG PUMP 87.5 55P 60
Fagor,8873786,12136333,SUPPORT BRACKET
Fagor,8892636,12136334,DRAIN CONNECTION
Fagor,8863060,12136335,NUT WASTE DRAIN
Fagor,8144803,12136336,Gasket
Fagor,8857571,12136338,"Chamber, Pressostat, C0-400, Reinforced"
Fagor,8849169,12136342,TUB.EVAP.AUTO.CONCEPT 6 MM PINTADA
Fagor,8895402,12136343,TUB. EVAP. AUTOM. MESAS CONCEP
Fagor,8892637,12136358,COMPR. NT 2180U 843AA04
Fagor,8871109,12136379,IMAN PUERTA
Fagor,8873787,12136502,CONDENSADOR 8X3 I 240A 4S C/TE
Fagor,8868412,12136505,DRUM SET S-330 AXLE 25
Fagor,8838244,12136506,POWER TRANSFORMER TD1 S TCS 50
Fagor,8865770,12136507,IGNITION CONTROL DKG972-N 50/6
Fagor,8863061,12136511,FILTROS_TRIPLE_ADVANCE
Fagor,8835563,12136549,GANCHO RESISTENCIAS FE15L
Fagor,8873788,12136563,BANCADA ARMARIOS CONCEPT MBK
Fagor,8879289,12136568,COMPR. NLU-10-KK.1 105H6131
Fagor,8873789,12136591,SOLERA HORNO OP
Fagor,8846425,12136592,SOLERA HORNO OP PEQUEA
Fagor,8854781,12136614,UD.EV.REFRIG. MBK 1CSONDA
Fagor,8892638,12136615,BATTERY COMPLETE ELEMENT. HELI
Fagor,8849170,12136650,UD. EV. CONG. MBK 1C R-290
Fagor,8840958,12136677,PARRILLA EBBC 490X365 PLASTIF.
Fagor,8865771,12136681,PARRILLA EBBC3 550X365 PLASTIF.
Fagor,8835564,12136692,CONDENSADOR ELECTRICO 300V 33
Fagor,8851999,12136695,GEAR BOX RMU 40S 1/100 G 63 B1
Fagor,8860377,12136698,PINION 3/8 Z16 50 HZ
Fagor,8881949,12136699,UD. EV. CONG. MBK 2C R-290
Fagor,8865772,12136706,CONDENSADOR ELECTRICO 300.00V 33NF UL PU
Fagor,8849171,12136713,UD.COND. ARM. 2C CONG. MBK R-290
Fagor,8854782,12136764,TUBO DESAGE COMP. FG9
Fagor,8835565,12136768,UD.EV.ARM.CONG.SNACK 5X4 TERM.
Fagor,8854783,12136772,BELT FOR SHEET PASTRY MAKER SI
Fagor,8868413,12136776,TORNILLO_BIELA_CO-110
Fagor,8832891,12136784,UD.EV.ARM. SNACK 2C CONG. R-29
Fagor,8846426,12136792,FAN VR184 LG 0
Fagor,8900796,12136801,TEOREMA POLIS OVEN ADH. MEMBRA
Fagor,8838245,12136828,KIT CONDUCTOS ACLARADO AF
Fagor,8895403,12136862,CJTO.PEANA ERM-350
Fagor,8881950,12136885,SAFETY SWITCH
Fagor,8865773,12136886,KIT DOSIFICADOR ABRILL SEKO
Fagor,8879290,12136915,40GR 70/80 EVAPORATOR
Fagor,8849172,12136922,FILTER GASKET TD-70
Fagor,8860378,12136930,PORTAMANDOS EWR-30 MP
Fagor,8840959,12136931,PORTAMANDOS EWH-25 WM MP
Fagor,8852000,12136932,PORTAMANDOS EWH-30 WM MP
Fagor,8832892,12136944,UD.EV.ARM.REF.GAST. 5X4 S/REJS
Fagor,8857572,12136947,4GN LED
Fagor,8892639,12136955,REP. FRENTE CUBA DNB 25 COMPL
Fagor,8898071,12136990,FAGOR CENTRAL PAYMENT COVER
Fagor,8865774,12137050,CABEZA EAFP-801
Fagor,8892640,12137051,CABEZA EAFP-801
Fagor,8887291,12137067,REJILLA MOTOR EAFP 800
Fagor,8832893,12137087,TAPA EVAPORADOR EAFP-800
Fagor,8879291,12137099,TAPA BAND. AUT. EAFP-800
Fagor,8876539,12137101,BANDEJA EVAPORACIN AUTOM. EAFP
Fagor,8900797,12137109,ESCUADRA PORTATOBERAS FT-G900
Fagor,8873790,12137115,REJILL. CUAD. MANDOS EMPZ1 FAG
Fagor,8887292,12137176,CI-9C ONTACTOR
Fagor,8860379,12137191,"TOBERA D 0,85"
Fagor,8849173,12137192,"TOBERA D 1,25"
Fagor,8846427,12137195,TOBERA D 2
Fagor,8846428,12137196,CABLE USB/SERIE 1500SOFT
Fagor,8857573,12137197,CABLE SERIE D1500 VERS PC
Fagor,8887293,12137211,UD.EV.ARM.CONG.GASTRO 5X4TERM.
Fagor,8898072,12137221,ROTARY ACTUATOR 10NMNMA-060101
Fagor,8900798,12137223,TORNILLO_BIELA_EXTERIOR
Fagor,8863062,12137250,WASHER (102)
Fagor,8881951,12137251,BEARING PG 18X20X20 (102)
Fagor,8892641,12137255,RING BLACK X GRADUATED KNOB (1
Fagor,8871110,12137284,FIM-20 A EVAPORATOR
Fagor,8838246,12137285,DISPLAY SIDE DOUBLE-GLAZING 73
Fagor,8871111,12137289,BACK SIDE PANEL MVR-1600
Fagor,8860380,12137290,VITRINE MVR COLUMN COVER SHEET
Fagor,8884670,12137317,CJTO.PTA CRIST.IZD.620X801 ERM-150 GRIS
Fagor,8865775,12137357,ASA INYECTADA 20X COMPLETA
Fagor,8879292,12137415,KIT DOSIF DETERG SEKO CAPOTA
Fagor,8854784,12137423,CONJUNTO EMBAL.EBBC2
Fagor,8865776,12137452,CABLEADO HORNO CE
Fagor,8879293,12137456,HEX.SCREW M5X10 A2-DIN6921 W/RIBB. WASH.
Fagor,8857574,12137471,TAPA BANDEJA EVAP. ATUM. EAFP-
Fagor,8863063,12137478,REJILLA RESPALDO MOTOR EAFP-16
Fagor,8868414,12137495,CABEZA EAFP-1602
Fagor,8876540,12137512,TAPA EVAPORADOR EAFP-1602
Fagor,8879294,12137559,TIRA LED T2D-1250-2835XHD 24V DC
Fagor,8846429,12137562,PLATE 70X30 (EDENOX)
Fagor,8840960,12137576,UD.COND. ARMARIOS EAFN-801 R-290
Fagor,8849174,12137602,TUB.EVAP.AUTO. ARM. GASTRO 6 PINTADA
Fagor,8863064,12137612,ASS. FILTER C / HANDLE
Fagor,8865777,12137624,CABLEADO TENSOR PORTAMANDOS
Fagor,8860381,12137642,DOOR LP60B
Fagor,8849175,12137646,FOOT
Fagor,8863065,12137674,FINISHED DOUBLE DOOR FAGOR S-2
Fagor,8865778,12137682,PUERTA 35KG PRIMER
Fagor,8898073,12137689,35KG ALUMINIUM DOOR GREY
Fagor,8849176,12137712,CJTO.PTA CRIST.DCH.453X701 ERMU
Fagor,8881952,12137715,RIGHT PANEL FIM-130
Fagor,8868415,12137743,STAINLESS STEEL TOP PANEL FIM-
Fagor,8863066,12137747,CJTO.PTA CRIST.DCH.453X701 ERMU GRIS
Fagor,8857575,12137762,DOOR 35KG DOMUS
Fagor,8838247,12137763,ADHESIVO ON/OFF B&C
Fagor,8846430,12137775,CABLEADO ENCENDEDOR 900MM
Fagor,8873791,12137779,DOOR LOCK WM-80 UL4
Fagor,8873792,12137780,EMERGENCY OPENEING LEVER WM-80
Fagor,8871112,12137787,CABLEADO ENCENDEDOR 500 MM
Fagor,8876541,12137791,RUEDA_CAPO_CO-110
Fagor,8843724,12137818,SOPORTE_ASA_CO-110
Fagor,8849177,12137821,ENCIMERA COMPLETA SB-915
Fagor,8835566,12137823,ENCIMERA COMPLETA SB-910
Fagor,8840961,12137831,TAPA COMPLETA CON ASA
Fagor,8854785,12137833,TAPA COMPLETA SB-915 CON ASA
Fagor,8873793,12137835,FRONT PANEL FIM-40
Fagor,8887294,12137843,DEFLECTOR EAAFP 1C
Fagor,8871113,12137853,CABEZA EAAFP-801
Fagor,8879295,12137866,UD.COND. ARMARIOS EAAFP-801 R-
Fagor,8892642,12137870,VENTILADOR ACI 4420 MLR 230V 5
Fagor,8835567,12137872,FIJACION COMPACTO EVAPORADOR E
Fagor,8892643,12137874,TECHO COMPACTO EVAPORADOR ELIT
Fagor,8832894,12137876,TAPA EVAPORADOR COMPACTO ELITE
Fagor,8832895,12137878,CANALIZADOR AIRE COMPAC ELITE
Fagor,8884671,12137884,BAND. CANAL. AGUA COMPACTO ELI
Fagor,8892644,12137886,GANCHO ROSCADO M10 X 170
Fagor,8876542,12137894,UD. EVAPORADORA EAAFP-801
Fagor,8900799,12137899,AD-30X2 RH FRONT PANEL W7VAULT
Fagor,8871114,12137907,TAPA BANDEJA AUT. EAFP-800 RI
Fagor,8852001,12137911,EMBELLECEDOR ADHESIVO NEUTRO
Fagor,8873794,12137938,UD.COND. ARMARIOS EAAFN-801 R-
Fagor,8846431,12137941,CONJ REJ INF WR-300 POWER COMP
Fagor,8876543,12137966,TAPA BANDEJA EVAP. AUTOM. EAFP
Fagor,8884672,12137971,REJILLA RESPALDO MOTOR EAFP-80
Fagor,8849178,12137974,REJILLA TRASERA MOTOR EAFP-160
Fagor,8865779,12138009,CONJUNTO PLACAS + RODELA
Fagor,8854786,12138021,UD.COND. ARMARIOS EAAFN-1602 R
Fagor,8857576,12138026,TERMOPAR PARTIDO 750-220-220
Fagor,8838248,12138041,STEAM BATTERY S-520 PL
Fagor,8881953,12138043,STEAM BATTERY FILTER S-520
Fagor,8898074,12138057,PORTAMANDOS COMPLETO SB910 FUN
Fagor,8857577,12138066,PANEL FRONTAL MEK SB-G910 VOLA
Fagor,8857578,12138068,PANEL FRONTAL SB-G910 MOTOR
Fagor,8876544,12138070,PANEL FRONTAL SB-E910 VOL
Fagor,8852002,12138077,CABLEADO BARBACOA
Fagor,8871115,12138083,PANEL FRONTAL SB-G915 MOTOR
Fagor,8873795,12138098,SAFETY THERMOSTAT GAZ/STEAM MA
Fagor,8881954,12138105,TUBO ENCENDIDO COMP. BMG9-10
Fagor,8876545,12138113,60 HZ GEARBOX
Fagor,8900800,12138118,GOLPEADOR TOLVA 378 MM
Fagor,8900801,12138142,"UD.EVAP. EAF-802-C,1603-C COMP"
Fagor,8857579,12138143,COMPR. DLE 4.8 CN 102H4565 R-2
Fagor,8838249,12138154,DOOR ANDROMEDE 35KG COMPL
Fagor,8852003,12138156,CASQUILLO_NYLON
Fagor,8835568,12138167,"KIT LOCK BLOCKING 40, 60, 120"
Fagor,8881955,12138174,CASQUILLO_RODILLO_ELEVACION
Fagor,8868416,12138185,PORTATOBERAS FT-G900
Fagor,8881956,12138194,"UD.EVAP. EAF-702-C,1403-C COMP"
Fagor,8846432,12138204,SOPORTE CONJUNTO PILOTO
Fagor,8900802,12138207,CLOSURE IMPACT-PUSH-LOCK
Fagor,8884673,12138208,KEYBOARD PSM ANDROMEDE
Fagor,8852004,12138212,SOPORTE DCH CONJUNTO PILOTO
Fagor,8852005,12138224,WATER VALVE MRP SA 230V 50-60H
Fagor,8852006,12138249,ADHESIVO GASTRO CONCEPT ENVIRO
Fagor,8832896,12138251,ADHESIVO GASTRO ADVANCE ENVIRO
Fagor,8876546,12138263,FRONT PANEL FIM-130
Fagor,8868417,12138294,ADHESIVO FAGOR GLOBE SNACK PJ
Fagor,8854787,12138331,ADHESIVO FAGOR ENVIRO ARM. SNA
Fagor,8871116,12138332,ADHESIVO FAGOR ENVIRO MESAS RE
Fagor,8832897,12138370,CUERPO INT.SOLD. GA 20-D
Fagor,8892645,12138374,"MOTOR MONO 0,55 KW 50 HZ"
Fagor,8868418,12138379,MOTOR 90W
Fagor,8843725,12138381,CONDENSATOR
Fagor,8840962,12138389,OUTPUT CONTROL ASSEMBLY
Fagor,8884674,12138390,LCD KEYBOARD SHEET
Fagor,8835569,12138392,"Shaft, Wash Arm, COP-174W"
Fagor,8871117,12138393,STENCIL CARD KEYPAD LCD CBT/PR
Fagor,8846433,12138394,DRUM SET S-1500 2012
Fagor,8849179,12138395,REED SUPPORT LID W-210/330
Fagor,8892646,12138409,COMPRESOR EMBRACO NEK 6213 GK
Fagor,8838250,12138410,DRIER FILTER CASTEL
Fagor,8873796,12138482,AMARRE PRENSAESTOPAS
Fagor,8898075,12138494,SUPPORT WHEEL S-660
Fagor,8846434,12138501,RUBBER
Fagor,8887295,12138627,BUTTOM
Fagor,8854788,12138636,REP. TUB FRONT COMPLETE LA-35
Fagor,8852007,12138664,Spring Washer
Fagor,8835570,12138688,CUBA COMPLETA GA 40 D
Fagor,8871118,12138703,RAMPE DE FERMETURE PORTE MEDII16/22
Fagor,8879296,12138709,FIXED ROLLER SIRIO 600 XL
Fagor,8852008,12138716,MOBILE ROLLER SIRIO 600 XL
Fagor,8892647,12138742,REP COMP DOOR 201 CONCEPT SING
Fagor,8846435,12138745,REP COMPL INNER GLASS 201 CONC
Fagor,8884675,12138747,REP COMP DOOR 202 CONCEPT SING
Fagor,8849180,12138748,REP COMPL INNER GLASS 202 CONC
Fagor,8849181,12138769,VIS DIN 933 M8
Fagor,8838251,12138775,DIGITAL THERMOSTAT XR20CX
Fagor,8849182,12138794,DOOR PIN
Fagor,8892648,12138844,BURLETE AGB-400 600X1697 MM GRIS
Fagor,8895404,12138917,CJTO.PUERTA CRISTAL AGB-400
Fagor,8879297,12138920,PROTECTOR MOTOR SARTEN
Fagor,8876547,12138927,PROTECTOR LATERAL MOTOR SARTEN
Fagor,8852009,12138929,RESISTANCE INCOLOY 4000W MEDII
Fagor,8868419,12138957,UD.COND. 3P REFRIG. FAGOR CLAV. AUSTRALI
Fagor,8832898,12138958,IMPROVEMENT KIT TRANSMISSION
Fagor,8887296,12138994,MOD. CUERPO HORNO ELEC
Fagor,8857580,12138997,AIR OIL TRAP ELEMENT
Fagor,8871119,12139016,CARTRIDGE AIR FILTER
Fagor,8881957,12139049,AISLANTE 700X418X20
Fagor,8884676,12139055,COMPR.EM2X1121U 230V 50HZ R290
Fagor,8895405,12139071,CUBETA_BOMBA_CO-110
Fagor,8868420,12139072,BASE HORNO COCINA ELECTRICA
Fagor,8889923,12139073,POSTERIOR HORNO ELECTRICO
Fagor,8843726,12139078,"Elbow, Suction Pipe"
Fagor,8849183,12139089,LP-60 SPILLWAY O-RING
Fagor,8892649,12139094,CANALIZADOR AIRE COMPAC.ELITE
Fagor,8860382,12139109,TERMOSTATO SEGURIDAD 400C TECA
Fagor,8860383,12139112,TANK TRAY
Fagor,8843727,12139145,SOPORTE TERMOST SEG FT-G900
Fagor,8876548,12139146,FINGER SAFETY ROD RAL 3002 X S
Fagor,8863067,12139148,SUPPORT BRACKET OF FINGER SAFE
Fagor,8900803,12139149,SCREW FOR FINGER SAFETY
Fagor,8868421,12139150,FIANCO SX CONCA ACC
Fagor,8884677,12139151,FIANCO DX CONCA ACC.
Fagor,8895406,12139152,BASIN
Fagor,8900804,12139154,RIGHT PANEL S-210
Fagor,8889924,12139156,LATERAL DERECHO SKP S-210
Fagor,8832899,12139157,VENT FILTER LID
Fagor,8144817,12139161,Gasket
Fagor,8868422,12139162,HOSE CONNECTION
Fagor,8144795,12139163,Gasket
Fagor,8860384,12139164,NUT 1/2
Fagor,8887297,12139211,SAFETY THERMOSTAT DNC 150
Fagor,8865780,12139223,DESLIZANTE_SOP._MUELLES_CO-110
Fagor,8852010,12139228,PARRILLA INTER. AGB-600R 651X380MM BL
Fagor,8895407,12139253,KIT PUMP DPS5 - 058N TUBO ET
Fagor,8879298,12139269,STAINLESS STEEL TRAY HANDLE
Fagor,8868423,12139284,SOPORTE DEFLECTORES SB-G915
Fagor,8838252,12139292,SR-23 MPG INVERTER
Fagor,8854789,12139311,HOT TROLLEY BUTTON PANEL HTB-10/20
Fagor,8860385,12139312,HOT TROLLEY BUTTON PANEL HTB-40
Fagor,8868424,12139317,FRONT BUMPER HTB-40
Fagor,8852011,12139318,SIDE BUMPER HTB
Fagor,8857581,12139319,BUMPER CORNER HTB
Fagor,8873797,12139324,SILICONE WEATHERSTRIP HTB-20/40
Fagor,8898076,12139325,SILICONE WEATHERSTRIP HTB-10
Fagor,8871120,12139326,LATCH WITH FLAP REINFORCED HTB
Fagor,8854790,12139329,THERMOSTAT SAFETY DNC 150
Fagor,8873798,12139330,SILICON RESISTANCE 500W 290X175MM
Fagor,8879299,12139333,POWER ELECTRONICS CARD HTB
Fagor,8840963,12139334,WEATHERSTRIP RF-101 BLITZMATIC
Fagor,8835571,12139341,COTTON SHEET
Fagor,8900805,12139343,ELECTRONIC CARD DISPLAY HTB
Fagor,8849184,12139344,CORE NTC 3M CAREL HIGH TEMP. MAX. 150C
Fagor,8849185,12139347,INNER BOX FOR LATCH HTB
Fagor,8843728,12139349,CORNER PROTECTOR UPPER PLATE H
Fagor,8881958,12139367,CALDERIN_CO-110
Fagor,8884678,12139373,DOOR WF-A/N-35 GRAY COMPL
Fagor,8835572,12139375,TUBO ACERO FLEXIBLE L200MM D10
Fagor,8892650,12139378,COLECTOR FTG FLEXIBLE 200
Fagor,8881959,12139382,DOOR 35KG DANUBE COMPL
Fagor,8865781,12139412,GUIA PUERTA - REMATE BOCA ECO
Fagor,8852012,12139413,GUIA PUERTA - REMATE BOCA ECO
Fagor,8860386,12139414,CHAPA PUERTA
Fagor,8879300,12139415,CONDENSER PRESSURE SWITCH
Fagor,8868425,12139416,HIGH PRESSURE SAFETY
Fagor,8884679,12139417,TERMOSTATO DE CICLO P-G
Fagor,8835573,12139418,STOCH THERMOSTAT
Fagor,8881960,12139419,SEAL RING FIXED JOINT TP WF-A-8/10
Fagor,8868426,12139438,CABEZA EMAFP-800
Fagor,8852013,12139460,CONDUCTO_HRS_CO-110
Fagor,8838253,12139480,ENTRETOISE SECU CDV MEDII
Fagor,8879301,12139569,BANDE ENGAGEMENT MIII
Fagor,8873799,12139571,CABLEADO FASE L3 VARIADOR UL
Fagor,8854791,12139581,FRONT PANNEL S-210/330
Fagor,8854792,12139582,CAJON RECOGEGRASAS FRY TOP 905
Fagor,8884680,12139586,FULL TUMBLE MEDII 16
Fagor,8838254,12139587,FULL TUMBLE MEDII 22
Fagor,8865782,12139588,FULL TUMBLE MEDII 33
Fagor,8898077,12139590,FULL TUMBLE MEDII 50
Fagor,8876549,12139592,FULL TUMBLE MEDII 66
Fagor,8868427,12139593,FULL TUMBLE AS100
Fagor,8868428,12139594,TUMBLES UPPER DOOR MEDII16/22
Fagor,8889925,12139595,TUMBLES LOWER DOOR MEDII16/23
Fagor,8852014,12139596,TUMBLES UPPER DOOR ASII/MEDII3
Fagor,8900806,12139597,TUMBLES LOWER DOOR ASII/MEDII3
Fagor,8846436,12139598,TUMBLES LOWER DOOR AS100
Fagor,8832900,12139599,TUMBLES UPPER DOOR AS100
Fagor,8852015,12139600,FULL CDV MEDII
Fagor,8846437,12139623,"ELECTROIMAN 205V DC 35W 0,20NM BIESTABL"
Fagor,8840964,12139625,SAF.THERMOST.SP-041 BQ/1 105C TOL.-6C
Fagor,8846438,12139627,KIT SILICONE HOSE HIGH TEMP
Fagor,8857582,12139688,LED SET CONTROLLER
Fagor,8876550,12139690,ADJUSTABLE INOX LEG 40X+40 MM
Fagor,8832901,12139691,ADHESIVE ADC M2 (COIN) FINAL LAYER
Fagor,8863068,12139692,ADHESIVE ADC M2 (OPL) FINAL LAYER
Fagor,8865783,12139693,ADC USER INTERFACE (CP) FINAL LAYER
Fagor,8881961,12139695,PANEL FRONT COMP B-G905
Fagor,8852016,12139699,THERMAL RELAY
Fagor,8860387,12139736,GASKET TV-DS 24 OPERATOR SIDE
Fagor,8144670,12139737,Gasket
Fagor,8860388,12139782,SOPORTE CONMUTADOR SB-G900
Fagor,8144730,12139785,Gasket
Fagor,8873800,12139828,"INYECTOR PILOTO 0,21 (0.901.501)"
Fagor,8881962,12139829,"INYECTOR PILOTO 0,35 (0.901.50"
Fagor,8873801,12139873,CMR-662-2M/DIL FAN
Fagor,8857583,12139885,CONJUNTO_CAPOTA_AD
Fagor,8868429,12139906,ENCIMERA COMPLETA FT-G910 R
Fagor,8840965,12139911,ENCIMERA COMPLETA FT-G910 V R
Fagor,8884681,12139915,ENCIMERA COMPLETA FT-G910 VLR
Fagor,8863069,12139918,BALANCE RING ASSEMBLY
Fagor,8857584,12139920,TUB FRONT ASSEMBLY
Fagor,8838255,12139923,BOILER BRACKET
Fagor,8881963,12139924,LOWER MAIN MANIFOLD
Fagor,8854793,12139926,COIN VAULT WELDMENT
Fagor,8846439,12139928,CASQUILLO DESAGE 90 3-4
Fagor,8879302,12139929,BARLAN FT-E900
Fagor,8835574,12139948,AMARRE ANTERIOR RESISTENCIAS
Fagor,8854794,12139970,SUPLEMENTO TOPE PLATOS SOLDADO
Fagor,8881964,12139971,LATERAL COMPLETO FT-G V
Fagor,8846440,12139975,LOWER BASE ERH-250 219039 BLAC
Fagor,8843729,12139981,RACORD EMPALME TERMOPAR M8
Fagor,8854795,12139986,REP. INVERTER DELTA 7.5KW 400V
Fagor,8843730,12139987,REP. INVERTER DELTA 11KW 400V
Fagor,8895408,12139990,HIGH STICKER DHS 45-60-120
Fagor,8895409,12140069,HUMIDITY PROBE CAREL DPPC110000
Fagor,8871121,12140126,UD.EV.ARM. SNACK 2C CONG. R-29
Fagor,8873802,12140128,AMARRE RESIST. INF. B-E9101
Fagor,8863070,12140129,SERPENTIN C.U
Fagor,8876551,12140147,"REP. INVERTER DELTA 18,5KW 400"
Fagor,8843731,12140149,ACTION KEY
Fagor,8871122,12140150,KEY CILINDRICAL METAL CLOSURE
Fagor,8876552,12140209,MANETA COMPL NEUTRA 2
Fagor,8832902,12140259,STICKER FAGOR STACK SERF-SERVI
Fagor,8887298,12140656,CABLEADO BIESTABLE UL
Fagor,8868430,12140661,CABLEADO PUENTE RECTIFICADOR V0 UL
Fagor,8849186,12140663,CABLEADO PUENTE RECTIFICADOR U
Fagor,8863071,12140712,COMPLETE CABLE FOR IRON
Fagor,8873803,12140715,SOPORTE DEFLECTORES SB-G910
Fagor,8898078,12140743,LOCKING ASSEMBLY UL 205V.
Fagor,8835575,12140771,COMPR. HXD-55-MA R600A RSIR
Fagor,8900807,12140808,FILTER COVER S-2502-B
